Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
priam-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7467WH-1-Z_73f07fc1-5b00-4f6e-a5c1-73c74582ce51.jpg?v=1773938189,2,priam-dresser,,,,,,,,Active,,,,
priam-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7467WH-D-2_efb5174c-d2fc-4f70-b7ea-e7ee1286feec.jpg?v=1773938189,3,priam-dresser,,,,,,,,Active,,,,
priam-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7467WH-D-3_e7379318-011c-4990-9467-2cc15f426198.jpg?v=1773938189,4,priam-dresser,,,,,,,,Active,,,,
priam-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7927D-1_2cc835dd-7d25-4e07-829d-5e7a1ef42ab6.jpg?v=1773938190,5,priam-dresser,,,,,,,,Active,,,,
priam-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7467WH-D-1_37344657-f827-43fb-8c7c-7da6fbf45462.jpg?v=1773938189,6,,,,,,,,,Active,,,,
omnus-dresser,Furniture of America - OMNUS Dresser (CM7905CH-D),"<p><span style=""color:Cherry""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with OMNUS Dresser and its Transitional character. This youth dresser is made to fit naturally into the room. Finished in Cherry tones, the Solid Wood, Wood Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 48""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Cherry<br>
Weight: 94.6 lbs<br>
Volume : 24.1 CUFT</p><br>SKU : CM7905CH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, New Arrival, OMNUS, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7905CH-D,42910.019638948,shopify,20,deny,manual,533,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7903CH-Z_b17a2b6a-1a54-46af-8baf-f8ee29c90c7d.jpg?v=1773938190,1,omnus-dresser,FALSE,OMNUS Dresser,"Shop OMNUS Dresser. Transitional style. Solid Wood, Wood Veneer build. Color: Cherry. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905CH-D_fe6ef4d1-c942-4cdc-91ba-1364b067e422.jpg?v=1773938190,lb,,314,Active,94.6,24.1,"48""W X 17""D X 34""H",Cherry
omnus-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7467WH-D-1_91bdab13-3fd8-499a-aaf8-a4af293cfba5.jpg?v=1773938190,2,omnus-dresser,,,,,,,,Active,,,,
omnus-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905CH-D_fe6ef4d1-c942-4cdc-91ba-1364b067e422.jpg?v=1773938190,3,,,,,,,,,Active,,,,
olivia-dresser,Furniture of America - OLIVIA Dresser (CM7155WH-D),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with OLIVIA Dresser and its Traditional character. This youth dresser is made to fit naturally into the room. Finished in White tones, the Solid Wood, Wood Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 53""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: White<br>
Weight: 165 lbs<br>
Volume : 22.1 CUFT</p><br>SKU : CM7155WH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, New Arrival, OLIVIA, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7155WH-D,74843.013205422,shopify,20,deny,manual,579,780,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7155WH-D-WB_6263a091-f388-4562-bbbe-05cd1bb12019.jpg?v=1773938191,1,olivia-dresser,FALSE,OLIVIA Dresser,"Shop OLIVIA Dresser. Traditional style. Solid Wood, Wood Veneer build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7155WH-D_60ffb6b3-1fb4-4152-b8fd-e86a1b6aa9aa.jpg?v=1773938191,lb,,335,Active,165,22.1,"53""W X 17""D X 34""H",White
olivia-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7155WH_bba72a7c-d428-46cc-9bb4-5fabd241d6fb.jpg?v=1773938191,2,olivia-dresser,,,,,,,,Active,,,,
olivia-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905CH-D_0acc9de7-3afc-4529-a712-2c87a6fc6691.jpg?v=1773938191,3,olivia-dresser,,,,,,,,Active,,,,
olivia-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7155WH-D_60ffb6b3-1fb4-4152-b8fd-e86a1b6aa9aa.jpg?v=1773938191,4,,,,,,,,,Active,,,,
marlee-dresser,Furniture of America - MARLEE Dresser (CM7651WH-D),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
MARLEE Dresser adds a Transitional touch while keeping the room feeling warm and welcoming. This youth dresser is made to fit naturally into the room. Crafted from Solid Wood, it is finished in White tones that pair easily with surrounding decor.<br>
Product Dimensions: 48""W X 17""D X 34 1/8""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): English Dovetail Drawer Construction<br>
Round Drawer Pulls</p>

<p>Materials: Solid Wood.<br>
Color: White<br>
Weight: 125.4 lbs<br>
Volume : 23.6 CUFT</p><br>SKU : CM7651WH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, MARLEE, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7651WH-D,56879.984246393,shopify,20,deny,manual,468,540,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7651WH-T-1_4c89b69e-c3de-4eac-9c5a-d9cdd7bbfadc.jpg?v=1773938192,1,marlee-dresser,FALSE,MARLEE Dresser,"Shop MARLEE Dresser. Transitional style. Solid Wood, Others build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7651WH-D-Z_1c127526-fdcf-47ba-b4c5-539dc8ff5e54.jpg?v=1773938192,lb,,250,Active,125.4,23.6,"48""W X 17""D X 34 1/8""H",White
marlee-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7155WH-D_7dd9b377-4da3-400e-a40d-ecd1b278e497.jpg?v=1773938192,2,marlee-dresser,,,,,,,,Active,,,,
marlee-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7651WH-D-Z_1c127526-fdcf-47ba-b4c5-539dc8ff5e54.jpg?v=1773938192,3,,,,,,,,,Active,,,,
lycoris-dresser,Furniture of America - LYCORIS Dresser (CM7477WH-D),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with LYCORIS Dresser, styled in Transitional and designed for everyday comfort. As a youth dresser, it is designed to complement your space. With Solid Wood, Engineered Wood and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 48""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Engineered Wood.<br>
Color: White<br>
Weight: 166.1 lbs<br>
Volume : 20.8 CUFT</p><br>SKU : CM7477WH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, LYCORIS, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7477WH-D,75342.010171659,shopify,20,deny,manual,557,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477WH-1-Z_50378bfa-9236-470f-a100-2c11ce5774d8.jpg?v=1773938193,1,lycoris-dresser,FALSE,LYCORIS Dresser,"Shop LYCORIS Dresser. Transitional style. Solid Wood, Engineered Wood build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477WH-D-1_7eaf9b06-8feb-4889-9f95-8bd24b2d9b6f.jpg?v=1773938193,lb,,314,Active,166.1,20.8,"48""W X 17""D X 34""H",White
lycoris-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7651WH-D-Z_c05fc8bd-a18b-4c51-abb3-12ee5e994ac2.jpg?v=1773938193,2,lycoris-dresser,,,,,,,,Active,,,,
lycoris-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477WH-D-1_7eaf9b06-8feb-4889-9f95-8bd24b2d9b6f.jpg?v=1773938193,3,,,,,,,,,Active,,,,
lycorida-dresser,Furniture of America - LYCORIDA Dresser (CM7477GY-D),"<p><span style=""color:Light Gray""><strong>FREE SHIPPING</strong></span><br>
LYCORIDA Dresser adds a Transitional touch while keeping the room feeling warm and welcoming. Built as a youth dresser, it pairs well with a wide range of interiors. Crafted from Solid Wood, it is finished in Light Gray tones that pair easily with surrounding decor.<br>
Product Dimensions: 48""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Dovetail Drawers<br>
Felt-lined Top Drawer</p>

<p>Materials: Solid Wood.<br>
Color: Light Gray<br>
Weight: 171.6 lbs<br>
Volume : 20.8 CUFT</p><br>SKU : CM7477GY-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, LYCORIDA, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7477GY-D,77835.9971,shopify,20,deny,manual,560,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1_0c5d39d1-40e5-4237-9403-67ed7385faec.jpg?v=1773938194,1,lycorida-dresser,FALSE,LYCORIDA Dresser,"Shop LYCORIDA Dresser. Transitional style. Solid Wood, Others build. Color: Light Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-D-1-0_46a98dcd-209e-40a9-86f5-7821f91f7066.jpg?v=1773938194,lb,,314,Active,171.6,20.8,"48""W X 17""D X 34""H",Light Gray
lycorida-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-D-1_115c1429-2eb4-4606-9f81-a2af7b3a6f89.jpg?v=1773938194,2,lycorida-dresser,,,,,,,,Active,,,,
lycorida-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477WH-D-1_7dfaa81c-9548-4081-a11f-7aed81800af6.jpg?v=1773938194,3,lycorida-dresser,,,,,,,,Active,,,,
lycorida-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-D-1-0_46a98dcd-209e-40a9-86f5-7821f91f7066.jpg?v=1773938194,4,,,,,,,,,Active,,,,
lareina-dresser,Furniture of America - LAREINA Dresser (FM72081WH-D),"<p><span style=""color:Pearl White""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with LAREINA Dresser, styled in Contemporary and designed for everyday comfort. This youth dresser is made to fit naturally into the room. With Solid Rubberwood, Engineered Wood and Pearl White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 54.5""W X 17""D X 34""H Bonus storage &amp; convenience features (from matching set pieces): Hidden Jewelry Drawers<br>
Felt-Lined Top Drawer</p>

<p>Materials: Solid Rubberwood, Engineered Wood.<br>
Color: Pearl White<br>
Weight: 223 lbs<br>
Volume : 22.2 CUFT</p><br>SKU : FM72081WH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, Indoor Furniture, LAREINA, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,FM72081WH-D,101151.007791526,shopify,20,deny,manual,780,1110,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_8c28f5e4-f101-4781-bc1c-91a55f0db3c4.jpg?v=1773938195,1,lareina-dresser,FALSE,LAREINA Dresser,"Shop LAREINA Dresser. Contemporary style. Solid Rubberwood, Engineered Wood build. Color: Pearl White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-D-1_7f7b3ae3-8a48-4c35-921f-cc6993a0eac3.jpg?v=1773938195,lb,,480,Active,223,22.2,"54.5""W X 17""D X 34""H",Pearl White
lareina-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-D-2_6fb6443f-9282-46de-bc5e-7391404d4f15.jpg?v=1773938195,2,lareina-dresser,,,,,,,,Active,,,,
lareina-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-D-1-0_d7f3bb65-73bb-4ffd-94b4-df3de5882967.jpg?v=1773938195,3,lareina-dresser,,,,,,,,Active,,,,
lareina-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-D-1_7f7b3ae3-8a48-4c35-921f-cc6993a0eac3.jpg?v=1773938195,4,,,,,,,,,Active,,,,
griffin-dresser,Furniture of America - GRIFFIN Dresser (FM7108DB-D),"<p><span style=""color:Charcoal Brown""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with GRIFFIN Dresser, styled in Transitional and designed for everyday comfort. As a youth dresser, it is designed to complement your space. With Solid Hardwood and Charcoal Brown tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 47.2""L X 18.5""W X 31.2""H</p>

<p>Materials: Solid Hardwood.<br>
Color: Charcoal Brown<br>
Weight: 175.22 lbs<br>
Volume : 20.7 CUFT</p><br>SKU : FM7108DB-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, Furniture of America, GRIFFIN, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,FM7108DB-D,79478.00148,shopify,20,deny,manual,585,780,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM-BK108DB-T-1-Z_f769a606-787c-4f9d-9e8c-a17a82c00cbd.jpg?v=1773938196,1,griffin-dresser,FALSE,GRIFFIN Dresser,Shop GRIFFIN Dresser. Transitional style. Solid Hardwood build. Color: Charcoal Brown. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7108DB-D-WB-1_28bc1abd-80f6-4de2-89f2-6c0a0bd912b2.jpg?v=1773938196,lb,,335,Active,175.22,20.7,"47.2""L X 18.5""W X 31.2""H",Charcoal Brown
griffin-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-D-1_660aaa4d-62cc-4d2f-bf86-67a8c74e9ca5.jpg?v=1773938196,2,griffin-dresser,,,,,,,,Active,,,,
griffin-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7108DB-D-WB-1_28bc1abd-80f6-4de2-89f2-6c0a0bd912b2.jpg?v=1773938196,3,,,,,,,,,Active,,,,
fanton-dresser,Furniture of America - FANTON Dresser (FM7107WH-D),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with FANTON Dresser and its Transitional character. As a youth dresser, it is designed to complement your space. Finished in White tones, the Solid Hardwood, build balances durability with visual appeal.<br>
Product Dimensions: 54""W X 17.5""D X 30.5""H</p>

<p>Materials: Solid Hardwood.<br>
Color: White<br>
Weight: 62 lbs<br>
Volume : 23.3 CUFT</p><br>SKU : FM7107WH-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, Dresser, FANTON, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,FM7107WH-D,28122.999095422,shopify,20,deny,manual,568,780,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7107WH-T-1-Z_0053cbb8-c27e-4077-a95d-68a8c3bd3d4d.jpg?v=1773938197,1,fanton-dresser,FALSE,FANTON Dresser,"Shop FANTON Dresser. Transitional style. Solid Hardwood, Others build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7107WH-D-1_b8f806da-e675-458f-868b-3f9458181039.jpg?v=1773938197,lb,,346,Active,62,23.3,"54""W X 17.5""D X 30.5""H",White
fanton-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7108DB-D-WB-1_be053e32-2179-4142-8d6a-d1772e3b701a.jpg?v=1773938197,2,fanton-dresser,,,,,,,,Active,,,,
fanton-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7107WH-D-1_b8f806da-e675-458f-868b-3f9458181039.jpg?v=1773938197,3,,,,,,,,,Active,,,,
diane-dresser,Furniture of America - DIANE Dresser (CM7158BL-D-VN),"<p><span style=""color:Blue""><strong>FREE SHIPPING</strong></span><br>
DIANE Dresser adds a Transitional touch while keeping the room feeling warm and welcoming. Built as a youth dresser, it pairs well with a wide range of interiors. Crafted from Solid Wood, Wood Veneer, it is finished in Blue tones that pair easily with surrounding decor.<br>
Product Dimensions: 48""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Blue<br>
Weight: 130.9 lbs<br>
Volume : 23.4 CUFT</p><br>SKU : CM7158BL-D-VN",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, DIANE, Dresser, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7158BL-D-VN,59375.014436815,shopify,20,deny,manual,523,750,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7158BL-D-WB_b7dfec9e-6fb2-4f44-83be-546dae4a3725.jpg?v=1773938198,1,diane-dresser,FALSE,DIANE Dresser,"Shop DIANE Dresser. Transitional style. Solid Wood, Wood Veneer build. Color: Blue. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7158BL-D-Z_c6ca84e6-55ce-44db-afaa-abbfd12fd154.jpg?v=1773938198,lb,,300,Active,130.9,23.4,"48""W X 17""D X 34""H",Blue
diane-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7158BL-Z_d89950a5-dab8-4f2a-8a86-5bb21b1d4faa.jpg?v=1773938198,2,diane-dresser,,,,,,,,Active,,,,
diane-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7107WH-D-1_9e2f0efc-2292-442e-8144-6dae4dac02fb.jpg?v=1773938198,3,diane-dresser,,,,,,,,Active,,,,
diane-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7158BL-D-Z_c6ca84e6-55ce-44db-afaa-abbfd12fd154.jpg?v=1773938198,4,,,,,,,,,Active,,,,
dani-dresser,Furniture of America - DANI Dresser (CM7159WH-D-VN),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
DANI Dresser brings a Transitional look to your home with a refined, comfortable feel. Built as a youth dresser, it pairs well with a wide range of interiors. The Solid Wood, Wood Veneer, construction is complemented by White tones for a polished look.<br>
Product Dimensions: 48""W X 17""D X 34""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: White<br>
Weight: 130.9 lbs<br>
Volume : 23.4 CUFT</p><br>SKU : CM7159WH-D-VN",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, DANI, Dresser, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Title,Default Title,,,,,,,,CM7159WH-D-VN,59375.014436815,shopify,20,deny,manual,523,750,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7159WH-1_55f51b44-4358-4d28-9518-2ee3697e508b.jpg?v=1773938199,1,dani-dresser,FALSE,DANI Dresser,"Shop DANI Dresser. Transitional style. Solid Wood, Wood Veneer build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7159WH-D-Z_d6f3618b-2624-44c9-bd59-dfe73725e4be.jpg?v=1773938199,lb,,300,Active,130.9,23.4,"48""W X 17""D X 34""H",White
dani-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7158BL-D-Z_cdecc79a-bbcc-48e5-952b-9c538add54a5.jpg?v=1773938199,2,dani-dresser,,,,,,,,Active,,,,
dani-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7159WH-D-Z_d6f3618b-2624-44c9-bd59-dfe73725e4be.jpg?v=1773938199,3,,,,,,,,,Active,,,,
corry-dresser,Furniture of America - CORRY Dresser (CM7905EXP-D),"<p><span style=""color:Dark Walnut""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with CORRY, styled in Transitional and designed for everyday comfort.<br>
This youth dresser is made to fit naturally into the room. With Solid Wood, Wood Veneer, Others and Dark Walnut or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 48""W X 17""D X 34""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Solid Wood<br>
- Wood Veneer<br>
- Others<br>
- Match w<br>
- Various Youth Beds<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Dark Walnut| Dimensions: 48""W X 17""D X 34""H | Weight: 94.6 lbs | Shipping (LxWxH): 50.8 x 20 x 38 in | Volume: 22.3 cuft</strong><br>
- <strong>Size: - | Color: Dark Walnut| Dimensions: 48""W X 17""D X 34""H | Weight: 94.6 lbs | Shipping (LxWxH): 20.5 x 51.5 x 39.5 in | Volume: 24.1 cuft</strong><br>
</p>

<p>Materials: Solid Wood, Wood Veneer, Others.<br>
Color: Dark Walnut<br>
Weight: 94.6 lbs<br>
Volume : 22.3 CUFT</p><br>SKU : CM7905EXP-D",Furniture of America,,Dresser,"2026, BEDROOM FURNITURE, CORRY, Dresser, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Dresser",TRUE,Color,Dark Walnut,,,,,,,,CM7905EXP-D,42910.019638948,shopify,20,deny,manual,507,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905WH-D_07188377-80f7-40d2-977a-2276d1ff27ed.jpg?v=1773938200,1,corry-dresser,FALSE,CORRY Dresser,"Shop CORRY Dresser. Transitional style. Solid Wood, Wood Veneer build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905EXP-D_2b08038c-0095-4932-b3cf-1b6a0d4f7369.jpg?v=1773938200,lb,,290,Active,94.6,22.3,"48""W X 17""D X 34""H",Dark Walnut
corry-dresser,,,,,,,,,White,,,,,,,,CM7905WH-D,42910.019638948,shopify,20,deny,manual,533,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7902WH_1d9531d4-0cab-4832-a72b-8c4b42273514.jpg?v=1773938200,2,corry-dresser,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905WH-D_07188377-80f7-40d2-977a-2276d1ff27ed.jpg?v=1773938200,lb,,314,Active,94.6,24.1,"48""W X 17""D X 34""H",White
corry-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7159WH-D-Z_330cbf30-d3f0-45bf-b4fb-40452776299e.jpg?v=1773938200,3,corry-dresser,,,,,,,,Active,,,,
corry-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7905EXP-D_2b08038c-0095-4932-b3cf-1b6a0d4f7369.jpg?v=1773938200,4,,,,,,,,,Active,,,,
