Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
danvers-e-king-bed,,,,,,,,Color,Black,,,,,,,,FM74003BK-EK,80286,shopify,20,deny,manual,1033,1107,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BK-1.jpg?v=1772987347,2,danvers-e-king-bed,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BK-1.jpg?v=1772987347,lb,,459,Active,177,23.1,"81""W X 89""D X 68""H",Black
danvers-e-king-bed,,,,,,,,Color,Gray,,,,,,,,FM74003GY-EK,80286,shopify,20,deny,manual,1033,1107,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003GY-1.jpg?v=1772987347,3,danvers-e-king-bed,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003GY-1.jpg?v=1772987347,lb,,459,Active,177,23.1,"81""W X 89""D X 68""H",Gray
danvers-queen-bed,Furniture of America - DANVERS Queen Bed (FM74003BG-Q),"<p><span style=""color: Beige""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Make the room feel complete with DANVERS Bed and its Contemporary character. This bedroom bed is made to fit naturally into the room. Finished in Beige tones, the Acacia Wood, Brich Wood, Engineered Wood, Stainless Steel, Plastic build balances durability with visual appeal.<br><strong>Product Dimension:</strong> 65&quot;W X 89&quot;D X 68&quot;H<br><strong>Size:</strong> Queen</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>USB and TF or Micro SD Card Slot</p>
<p><strong>Materials:</strong> Acacia Wood, Brich Wood, Engineered Wood, Stainless Steel, Plastic<br><strong>Color:</strong> Beige<br><strong>Weight:</strong> 158.4 lbs<br>
Volume : 22.2 CUFT</p><br>SKU : FM74003BG-Q",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DANVERS, BEDROOM FURNITURE, LTL",TRUE,Color,Beige,,,,,,,,FM74003BG-Q,71849,shopify,20,deny,manual,968,1047,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BG-1.jpg?v=1772987347,1,danvers-queen-bed,FALSE,DANVERS Queen Bed | GOODDEGG,The DANVERS Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BG-1.jpg?v=1772987347,lb,,429,Active,158.4,22.2,"65""W X 89""D X 68""H",Beige
danvers-queen-bed,,,,,,,,Color,Black,,,,,,,,FM74003BK-Q,71849,shopify,20,deny,manual,968,1047,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BK-1.jpg?v=1772987347,2,danvers-queen-bed,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003BK-1.jpg?v=1772987347,lb,,429,Active,158.4,22.2,"65""W X 89""D X 68""H",Black
danvers-queen-bed,,,,,,,,Color,Gray,,,,,,,,FM74003GY-Q,71849,shopify,20,deny,manual,968,1047,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003GY-1.jpg?v=1772987347,3,danvers-queen-bed,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74003GY-1.jpg?v=1772987347,lb,,429,Active,158.4,22.2,"65""W X 89""D X 68""H",Gray
demetria-cal-king-bed,Furniture of America - DEMETRIA Cal.King Bed (CM7584CK-BED),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Elevate your space with DEMETRIA Bed, styled in Contemporary and designed for everyday comfort. This bedroom bed is made to fit naturally into the room. With Fabric, Mirror, Solid Wood, Engineered Wood and Metallic Gray tones, it blends structure and softness in one clean profile.<br><strong>Product Dimension:</strong> 94 5/8&quot;L X 79 1/4&quot;W X 67 7/8&quot;H<br><strong>Size:</strong> California King<br>Features<br>- Made with solid wood &amp; wood veneer<br>- Foundation required</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Fabric, Mirror, Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 226.84 lbs<br>
Volume : 18.4 CUFT</p><br>SKU : CM7584CK-BED",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DEMETRIA, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7584CK-BED,102893,shopify,20,deny,manual,1241,1527,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,1,demetria-cal-king-bed,FALSE,DEMETRIA Cal.King Bed | GOODDEGG,The DEMETRIA Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,lb,,559,Active,226.84,18.4,"94 5/8""L X 79 1/4""W X 67 7/8""H",Metallic Gray
demetria-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-1.jpg?v=1772986929,2,demetria-cal-king-bed,,,,,,,,Active,,,,
demetria-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-2.jpg?v=1772986929,3,demetria-cal-king-bed,,,,,,,,Active,,,,
demetria-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-3.jpg?v=1772986929,4,demetria-cal-king-bed,,,,,,,,Active,,,,
demetria-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-4.jpg?v=1772986930,5,demetria-cal-king-bed,,,,,,,,Active,,,,
demetria-chest,Furniture of America - DEMETRIA Chest (CM7584C),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>DEMETRIA Chest adds a Contemporary touch while keeping the room feeling warm and welcoming. Built as a bedroom chest, it pairs well with a wide range of interiors. Crafted from Solid Wood, Engineered Wood, it is finished in Metallic Gray tones that pair easily with surrounding decor.<br><strong>Product Dimension:</strong> 37 3/4&quot;L X 17 1/2&quot;W X 53 7/8&quot;H<br>Features<br>- Made with solid wood &amp; wood veneer</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 152.11 lbs<br>
Volume : 24.8 CUFT</p><br>SKU : CM7584C",Furniture of America,Furniture > Cabinets & Storage > Storage Chests,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, DEMETRIA, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7584C,68996,shopify,20,deny,manual,915,1017,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-C-Z.jpg?v=1772986923,1,demetria-chest,FALSE,DEMETRIA Chest | GOODDEGG,The DEMETRIA Chest adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-C-Z.jpg?v=1772986923,lb,,399,Active,152.11,24.8,"37 3/4""L X 17 1/2""W X 53 7/8""H",Metallic Gray
demetria-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584DR-1.jpg?v=1772986929,2,demetria-chest,,,,,,,,Active,,,,
demetria-dresser,Furniture of America - DEMETRIA Dresser (CM7584D),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Make the room feel complete with DEMETRIA Dresser and its Contemporary character. As a bedroom dresser, it is designed to complement your space. Finished in Metallic Gray tones, the Solid Wood, Engineered Wood build balances durability with visual appeal.<br><strong>Product Dimension:</strong> 64 7/8&quot;L X 17/1/2&quot;W X 40 7/8&quot;H<br>Features<br>- Made with solid wood &amp; wood veneer</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 198.41 lbs<br>
Volume : 31.1 CUFT</p><br>SKU : CM7584D",Furniture of America,Furniture > Cabinets & Storage > Dressers,Dresser,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Dresser, DEMETRIA, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7584D,89997,shopify,20,deny,manual,1148,1320,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584D-Z.jpg?v=1772986920,1,demetria-dresser,FALSE,DEMETRIA Dresser | GOODDEGG,The DEMETRIA Dresser adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584D-Z.jpg?v=1772986920,lb,,520,Active,198.41,31.1,"64 7/8""L X 17/1/2""W X 40 7/8""H",Metallic Gray
demetria-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584DR-1.jpg?v=1772986929,2,demetria-dresser,,,,,,,,Active,,,,
demetria-e-king-bed,Furniture of America - DEMETRIA E.King Bed (CM7584EK-BED),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>DEMETRIA Bed brings a Contemporary look to your home with a refined, comfortable feel. This bedroom bed is made to fit naturally into the room. The Fabric, Mirror, Solid Wood, Engineered Wood construction is complemented by Metallic Gray tones for a polished look.<br><strong>Product Dimension:</strong> 90 5/8&quot;L X 79 1/4&quot;W X 67 7/8&quot;H<br><strong>Size:</strong> Eastern King<br>Features<br>- Made with solid wood &amp; wood veneer<br>- Foundation required</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Fabric, Mirror, Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 216.26 lbs<br>
Volume : 18.2 CUFT</p><br>SKU : CM7584EK-BED",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DEMETRIA, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7584EK-BED,98094,shopify,20,deny,manual,1233,1527,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,1,demetria-e-king-bed,FALSE,DEMETRIA E.King Bed | GOODDEGG,The DEMETRIA Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,lb,,559,Active,216.26,18.2,"90 5/8""L X 79 1/4""W X 67 7/8""H",Metallic Gray
demetria-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-1.jpg?v=1772986929,2,demetria-e-king-bed,,,,,,,,Active,,,,
demetria-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-2.jpg?v=1772986929,3,demetria-e-king-bed,,,,,,,,Active,,,,
demetria-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-3.jpg?v=1772986929,4,demetria-e-king-bed,,,,,,,,Active,,,,
demetria-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-4.jpg?v=1772986930,5,demetria-e-king-bed,,,,,,,,Active,,,,
demetria-nightstand,Furniture of America - DEMETRIA Nightstand (CM7584N),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>DEMETRIA Nightstand adds a Contemporary touch while keeping the room feeling warm and welcoming. As a bedroom night stand, it is designed to complement your space. Crafted from Solid Wood, Engineered Wood, it is finished in Metallic Gray tones that pair easily with surrounding decor.<br><strong>Product Dimension:</strong> 29 5/8&quot;L X 17 1/2&quot;W X 30 1/2&quot;H<br>Features<br>- Made with solid wood &amp; wood veneer</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 109.12 lbs<br>
Volume : 10.9 CUFT</p><br>SKU : CM7584N",Furniture of America,Furniture > Tables > Nightstands,Night Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Night Stand, DEMETRIA, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,CM7584N,49496,shopify,20,deny,manual,581,540,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584N-Z.jpg?v=1772986919,1,demetria-nightstand,FALSE,DEMETRIA Nightstand | GOODDEGG,The DEMETRIA Nightstand brings everyday comfort and function to your space. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584N-Z.jpg?v=1772986919,lb,,200,Active,109.12,10.9,"29 5/8""L X 17 1/2""W X 30 1/2""H",Metallic Gray
demetria-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584DR-1.jpg?v=1772986929,2,demetria-nightstand,,,,,,,,Active,,,,
demetria-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584N-1.jpg?v=1772986929,3,demetria-nightstand,,,,,,,,Active,,,,
demetria-queen-bed,Furniture of America - DEMETRIA Queen Bed (CM7584Q-BED),"<p><span style=""color: Metallic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Make the room feel complete with DEMETRIA Bed and its Contemporary character. This bedroom bed is made to fit naturally into the room. Finished in Metallic Gray tones, the Fabric, Mirror, Solid Wood, Engineered Wood build balances durability with visual appeal.<br><strong>Product Dimension:</strong> 90 5/8&quot;L X 63 1/2&quot;W X 67 7/8&quot;H<br><strong>Size:</strong> Queen<br>Features<br>- Made with solid wood &amp; wood veneer<br>- Foundation required</p>
<p>Bonus storage &amp; convenience features (from matching set pieces):</p>
<p>Felt-lined Top Drawers<br>English Dovetail Drawer Construction</p>
<p><strong>Materials:</strong> Fabric, Mirror, Solid Wood, Engineered Wood<br><strong>Color:</strong> Metallic Gray<br><strong>Weight:</strong> 179.66 lbs<br>
Volume : 15.1 CUFT</p><br>SKU : CM7584Q-BED",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DEMETRIA, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7584Q-BED,81492,shopify,20,deny,manual,1051,1257,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,1,demetria-queen-bed,FALSE,DEMETRIA Queen Bed | GOODDEGG,The DEMETRIA Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-Z.jpg?v=1772986947,lb,,469,Active,179.66,15.1,"90 5/8""L X 63 1/2""W X 67 7/8""H",Metallic Gray
demetria-queen-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-1.jpg?v=1772986929,2,demetria-queen-bed,,,,,,,,Active,,,,
demetria-queen-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-2.jpg?v=1772986929,3,demetria-queen-bed,,,,,,,,Active,,,,
demetria-queen-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-3.jpg?v=1772986929,4,demetria-queen-bed,,,,,,,,Active,,,,
demetria-queen-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7584-4.jpg?v=1772986930,5,demetria-queen-bed,,,,,,,,Active,,,,
dortmund-cal-king-bed,Furniture of America - DORTMUND Cal.King Bed (CM7465WH-CK-BED),"<p><span style=""color: White""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Make the room feel complete with DORTMUND Bed and its Contemporary character. As a bedroom bed, it is designed to complement your space. Finished in White tones, the Solid Wood, Others build balances durability with visual appeal.<br><strong>Product Dimension:</strong> 89 1/2&quot;L X 79 3/8&quot;W X 51 7/8&quot;H<br><strong>Size:</strong> California King<br>Features<br>- Made with solid wood &amp; wood veneer<br>- Foundation required</p>
<p><strong>Materials:</strong> Solid Wood, Others<br><strong>Color:</strong> White<br><strong>Weight:</strong> 113.4 lbs<br>
Volume : 9.7 CUFT</p><br>SKU : CM7465WH-CK-BED",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DORTMUND, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,CM7465WH-CK-BED,51437,shopify,20,deny,manual,740,747,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1-c.jpg?v=1772933297,1,dortmund-cal-king-bed,FALSE,DORTMUND Cal.King Bed | GOODDEGG,The DORTMUND Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1-c.jpg?v=1772933297,lb,,289,Active,113.4,9.7,"89 1/2""L X 79 3/8""W X 51 7/8""H",White
dortmund-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1.jpg?v=1772933288,2,dortmund-cal-king-bed,,,,,,,,Active,,,,
dortmund-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-2.jpg?v=1772933297,3,dortmund-cal-king-bed,,,,,,,,Active,,,,
dortmund-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-3.jpg?v=1772933294,4,dortmund-cal-king-bed,,,,,,,,Active,,,,
dortmund-cal-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-WB-1.jpg?v=1772933282,5,dortmund-cal-king-bed,,,,,,,,Active,,,,
dortmund-chest,Furniture of America - DORTMUND Chest (CM7465WH-C),"<p><span style=""color: White""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>DORTMUND Chest brings a Contemporary look to your home with a refined, comfortable feel. This bedroom chest is made to fit naturally into the room. The Solid Wood, Others construction is complemented by White tones for a polished look.<br><strong>Product Dimension:</strong> 29 1/2&quot;W X 16 1/2&quot;D X 47 7/8&quot;H<br>Features<br>- Made with solid wood &amp; wood veneer</p>
<p><strong>Materials:</strong> Solid Wood, Others<br><strong>Color:</strong> White<br><strong>Weight:</strong> 118 lbs<br>
Volume : 16.1 CUFT</p><br>SKU : CM7465WH-C",Furniture of America,Furniture > Cabinets & Storage > Storage Chests,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, DORTMUND, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7465WH-C,53524,shopify,20,deny,manual,667,567,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-C-1-0.jpg?v=1772933280,1,dortmund-chest,FALSE,DORTMUND Chest | GOODDEGG,The DORTMUND Chest adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-C-1-0.jpg?v=1772933280,lb,,249,Active,118,16.1,"29 1/2""W X 16 1/2""D X 47 7/8""H",White
dortmund-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1.jpg?v=1772933288,2,dortmund-chest,,,,,,,,Active,,,,
dortmund-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-C-2.jpg?v=1772933288,3,dortmund-chest,,,,,,,,Active,,,,
dortmund-dresser,Furniture of America - DORTMUND Dresser (CM7465WH-D),"<p><span style=""color: White""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Elevate your space with DORTMUND Dresser, styled in Contemporary and designed for everyday comfort. Built as a bedroom dresser, it pairs well with a wide range of interiors. With Solid Wood, Others and White tones, it blends structure and softness in one clean profile.<br><strong>Product Dimension:</strong> 56 3/4&quot;W X 16 1/2&quot;D X 35 1/2&quot;H<br>Features<br>- Made with solid wood &amp; wood veneer</p>
<p><strong>Materials:</strong> Solid Wood, Others<br><strong>Color:</strong> White<br><strong>Weight:</strong> 140 lbs<br>
Volume : 21.4 CUFT</p><br>SKU : CM7465WH-D",Furniture of America,Furniture > Cabinets & Storage > Dressers,Dresser,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Dresser, DORTMUND, BEDROOM FURNITURE, LTL",TRUE,Title,Default Title,,,,,,,,CM7465WH-D,63503,shopify,20,deny,manual,771,720,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-D-1-0.jpg?v=1772933290,1,dortmund-dresser,FALSE,DORTMUND Dresser | GOODDEGG,The DORTMUND Dresser adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-D-1-0.jpg?v=1772933290,lb,,314,Active,140,21.4,"56 3/4""W X 16 1/2""D X 35 1/2""H",White
dortmund-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1.jpg?v=1772933288,2,dortmund-dresser,,,,,,,,Active,,,,
dortmund-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-D-2.jpg?v=1772933289,3,dortmund-dresser,,,,,,,,Active,,,,
dortmund-e-king-bed,Furniture of America - DORTMUND E.King Bed (CM7465WH-EK-BED),"<p><span style=""color: White""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>DORTMUND Bed adds a Contemporary touch while keeping the room feeling warm and welcoming. As a bedroom bed, it is designed to complement your space. Crafted from Solid Wood, Others, it is finished in White tones that pair easily with surrounding decor.<br><strong>Product Dimension:</strong> 84 5/8&quot;L X 79 3/8&quot;W X 51 7/8&quot;H<br><strong>Size:</strong> Eastern King<br>Features<br>- Made with solid wood &amp; wood veneer<br>- Foundation required</p>
<p><strong>Materials:</strong> Solid Wood, Others<br><strong>Color:</strong> White<br><strong>Weight:</strong> 106.7 lbs<br>
Volume : 9.4 CUFT</p><br>SKU : CM7465WH-EK-BED",Furniture of America,Furniture > Beds & Accessories > Beds & Bed Frames,Bed,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Bed, DORTMUND, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,CM7465WH-EK-BED,48398,shopify,20,deny,manual,730,747,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1-c.jpg?v=1772933297,1,dortmund-e-king-bed,FALSE,DORTMUND E.King Bed | GOODDEGG,The DORTMUND Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1-c.jpg?v=1772933297,lb,,289,Active,106.7,9.4,"84 5/8""L X 79 3/8""W X 51 7/8""H",White
dortmund-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-1.jpg?v=1772933288,2,dortmund-e-king-bed,,,,,,,,Active,,,,
dortmund-e-king-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7465WH-2.jpg?v=1772933297,3,dortmund-e-king-bed,,,,,,,,Active,,,,
